label,message
0,dearm cherthalain case u r come cochin pl call bfore u starti shall also reach accordinglyor tell day u r comingtmorow engag an holiday
0,thank love torch bold
1,forward pleas call immedi urgent messag wait
0,farm open
0,sorri troubl u buy dad big small sat n sun thanx
0,sister law hope great month say hey abiola
0,purchas stuff today mail po box number
0,ah poop look like ill prob send laptop get fix cuz gpu problem
0,good good job like entrepreneur
0,aight close still around alex place
0,meet corpor st outsid gap see mind work
0,mum ask buy food home
0,ku also dont msg repli msg
0,much r will pay
0,sorri ill call later
0,import prevent dehydr give enough fluid
0,that bit weird even suppos happen good idea sure pub
0,true deari sat pray even felt soso smsd time
0,dont think get away trek long famili town sorri
0,wan na gym harri
0,quit late lar ard anyway wun b drivin
1,review keep fantast nokia ngage game deck club nokia go unsubscrib alert repli word
1,mth half price orang line rental latest camera phone free phone mth call mobilesdirect free updat orstoptxt tc
0,height confid aeronaut professor wer calld amp wer askd sit aeroplan aftr sat wer told dat plane ws made student dey hurri plane bt didnt move saidif made student
0,seem like weird time night g want come smoke day shitstorm attribut alway come make everyon smoke
1,ampm cost p
0,save stress person dorm account send account detail money sent
0,also know lunch menu da know
0,stuff sell ill tell
1,urgent nd attempt contact uu call b tcsbcmwcnxx callcost ppm mobilesvari max
0,book lesson msg call work sth im go get spec membership px
1,guarante cash prize claim yr prize call custom servic repres ampm
0,macha dont feel upseti assum mindsetbeliev one even wonder plan uslet life begin againcal anytim
0,oh send address
0,sfine anytim best
0,wondar full flim
0,ya even cooki jelli
0,world run stillmayb feel sameso itor admiti madthen correctionor let call lifeand keep run worldmay u r also runninglet run
0,got look scrumptiou daddi want eat night long
0,co lar im ba dao ok pm lor u never ask go ah said u would ask fri said u ask today
0,alright omw got ta chang order halfth
0,exactli anyway far jide studi visit
0,dunno u ask
1,email alertfrom jeri stewarts kbsubject lowcost prescripiton drvgsto listen email call
0,didnt spring come earli yay
0,lol wont feel bad use money take steak dinner
0,even u dont get troubl convincingjust tel twice tel neglect msg dont c read itjust dont repli
0,leav qatar tonit search opportunityal went fastpl add ur prayer dearrakhesh
0,one talk
0,thank look realli appreci
1,hi custom loyalti offerth new nokia mobil txtauction txt word start get tctxt tc pmtmsg
0,wish
0,haha mayb ure rite u know well da feel like someon gd lor u faster go find one gal group attach liao
0,ye glad made
0,well littl time thing good time ahead
0,got room soon hadnt put clock back til shout everyon get realis wahay anoth hour bed
0,ok may free gym
0,men like shorter ladi gaze eye
0,dunno ju say go lido time
0,promis take good care princess run pleas send pic get chanc ttyl
1,u subscrib best mobil content servic uk per day send stop helplin
0,reason weve spoken year anyway great week best exam
0,monday next week give full gist
1,realiz year well thousand old ladi run around tattoo
1,import custom servic announc premier
0,dont gim lip caveboy
0,get librari
0,reali sorryi dont recognis number confus r u pleas
0,didnt holla
0,cant think anyon spare room top head
0,faith make thing possiblehop make thing worklov make thing beautifulmay three christmasmerri christma
0,u made appoint
0,call youcarlo isar phone vibrat act might hear text
1,romant pari night flight book next year call tsc appli
0,grandma oh dear u still ill felt shit morn think hungov anoth night leav sat
1,urgent ur guarante award still unclaim call closingd claimcod mm pmmorefrommobilebremovedmobypoboxlsyf
0,noth ju tot u would ask co u ba gua went mt faber yest yest ju went alreadi mah today go ju call lor
0,wish famili merri x ma happi new year advanc
1,ur award citi break could win summer shop spree everi wk txt store skilgm tscswinawkag perwksub
0,im nt goin got somethin unless meetin dinner lor haha wonder go ti time
0,sorri ill call later
0,cant pick phone right pl send messag
0,lol know theyr dramat school alreadi close tomorrow appar cant drive inch snow suppos get
0,get anywher damn job hunt
0,lol u drunkard hair moment yeah still tonight wat plan
0,idc get weasel way shit twice row
0,wil ltgt minut got space
0,sleepingand surf
0,thank pick trash
0,dont go tell friend your sure want live smoke much spend hour beg come smoke
0,hi kate love see tonight ill phone tomorrow got sing guy gave card xxx
0,happi new year dear brother realli miss got number decid send text wish happi abiola
0,mean get door
0,opinion jada kusruthi lovabl silent spl charact matur stylish simpl pl repli
0,hmmm thought said hour slave late punish
0,beerag
1,import custom servic announc premier call freephon
0,dont think turn like randomlli within min open
0,suppos couldnt make she still town though
0,time fix spell sometim get complet diff word go figur
1,ever thought live good life perfect partner txt back name age join mobil commun psm
1,free top polyphon tone call nation rate get toppoli tune sent everi week text subpoli per pole unsub
0,gud mrng dear hav nice day
0,hope enjoy game yesterday sorri ive touch pl know fondli bein thot great week abiola
0,e best ur drive tmr
0,ywhere u dogbreath sound like jan c that al
0,omg want scream weigh lost weight woohoo
0,gener isnt one uncount noun u dictionari piec research
0,realli get hang around
1,orang custom may claim free camera phone upgrad loyalti call offer end thmarch tc appli optout availa
0,petey boy wherear friendsar thekingshead come canlov nic
0,ok msg u b leav hous
0,gim ltgt minut ago
1,last chanc claim ur worth discount voucher today text shop savamob offer mobil cs savamob pobox muz sub
0,appt lttimegt fault u dont listen told u twice
1,free st week nokia tone ur mobil everi week txt nokia get txting tell ur mate pobox wwq normpton
1,guarante award even cashto claim ur award call free stop getstop php rg jx
0,k ill
0,dled imp
0,sure make sure know aint smokin yet
0,boooo alway work quit
0,take half day leav bec well
0,ugh dont wan na get bed warm
0,ssnervou ltgt
0,there ring come guy costum gift futur yowif hint hint
1,congratul ur award either cd gift voucher free entri weekli draw txt music tnc
0,borrow ur bag ok
1,u outbid simonwatson shinco dvd plyr bid visit sm acsmsreward end bid notif repli end
0,where boytoy miss happen
0,lot use one babe model doesnt help youi bring hell match
0,also bring galileo dobbi
0,respond
0,boo babe u enjoyin yourjob u seem b gettin well hunnyhop ure oktak care illspeak u soonlot lovem xxxx
0,good afternoon starshin how boytoy crave yet ach fuck sip cappuccino miss babe teas kiss
0,road cant txt
1,smsservic yourinclus text credit pl goto login qxj unsubscrib stop extra charg help comuk cm ae
1,p alfi moon children need song ur mob tell ur ms txt tone chariti nokia poli chariti poli zed profit chariti
0,good even ttyl
0,hmm bit piec lol sigh
0,hahahaus brain dear
0,hey got mail
0,sorri light turn green meant anoth friend want ltgt worth may around
0,thank yesterday sir wonder hope enjoy burial mojibiola
1,u secret admir reveal think u r special call opt repli reveal stop per msg recd cust care
0,hi mate rv u hav nice hol messag say hello coz havent sent u age start drive stay roadsrvx
1,dear voucher holder claim week offer pc pleas go tsc appli stop text txt stop
0,thank much skype wit kz sura didnt get pleasur compani hope good weve given ultimatum oh countin aburo enjoy messag sent day ago
0,sure result offer
0,good morn dear great amp success day
1,want anytim network min text new video phone five pound per week call repli deliveri tomorrow
0,sir late pay rent past month pay ltgt charg felt would inconsider nag someth give great cost that didnt speak howev recess wont abl pay charg month henc askin well ahead month end pleas help thank
1,tri contact offer new video phone anytim network min half price rental camcord call repli deliveri wed
1,last chanc claim ur worth discount voucherstext ye nowsavamobmemb offer mobil cs sub remov txt x stop
0,luv u soo much u dont understand special u r ring u morrow luv u xxx
0,pl send comprehens mail im pay much
0,prashanthettan mother pass away last night pray famili
1,urgent call landlin complimentari ibiza holiday cash await collect sae tc po box sk wp ppm
0,kkwhen go
0,meanwhil shit suit xavier decid give us ltgt second warn samantha come play jay guitar impress shit also dont think doug realiz dont live anymor
0,stomach thru much trauma swear cant eat better lose weight
0,officewhat mattermsg nowi call break
0,yeah there bare enough room two us x mani fuck shoe sorri man see later
1,today offer claim ur worth discount voucher text ye savamob member offer mobil cs sub unsub repli x
0,u reach orchard alreadi u wan go buy ticket first
0,real babi want bring inner tigress
0,da run activ full version da
0,ah poor babyhop urfeel bettersn luv probthat overdos work hey go care spk u sn lot lovejen xxx
0,stop stori ive told ive return he say order
1,talk sexi make new friend fall love world discreet text date servic text vip see could meet
0,go take babe
0,hai ana tomarrow come morn ltdecimalgt ill sathi go rto offic repli came home
0,spoon okay
0,say somebodi name tampa
0,work go min
0,brother geniu
0,sorri guess whenev get hold connect mayb hour two ill text
0,u find time bu coz need sort stuff
0,dude ive see lotta corvett late
1,congratul ur award either yr suppli cd virgin record mysteri gift guarante call tsc pm approx min
0,consid wall bunker shit import never play peac guess place high enough dont matter
1,privat account statement xxxxxx show unredeem point call identifi code expir
1,hello need posh bird chap user trial prod champney put need address dob asap ta r
1,u want xma free text messag new video phone half price line rental call free find
0,well offici philosoph hole u wan na call home readi save
0,go goodno problembut still need littl experi understand american custom voic
0,ill text drop x
0,ugh long day im exhaust want cuddl take nap
0,talk atleast day otherwis miss best friend world shakespear shesil ltgt
1,shop till u drop either k k cash travel voucher call ntt po box crbt fixedlin cost ppm mobil vari
0,castor need see someth
1,sunshin quiz wkli q win top soni dvd player u know countri liverpool play mid week txt ansr sptyron
1,u secret admir look make contact ufind rreveal think ur specialcal
1,u secret admir look make contact ufind rreveal think ur specialcal stopsm
